date,unit_code,channel
20210929,551,374
20210929,552,376
20210929,553,379
20210929,554,377
20210929,557,376
20210929,559,379
20210929,55,377
20210929,567,49
20210929,570,334
20210929,573,1
20210929,574,4
20210929,579,47
20210929,580,79
20210929,584,98
20210929,586,101
20210929,587,103
20210929,588,109
20210929,589,110
20210929,58,111
20210929,592,114
20210929,597,131
20210929,602,141
20210929,603,143
20210929,605,145
20210929,606,149
20210929,616,185
20210929,618,241
20210929,619,195
20210929,61,196
20210929,621,202
20210929,624,202
20210929,625,207
20210929,627,213
20210929,632,231
20210929,638,245
20210929,640,251
20210929,641,250
20210929,644,253
20210929,646,252
20210929,650,255
20210929,65,289
20210929,663,297
20210929,667,307
20210929,671,314
20210929,674,323
20210929,678,330
20210929,679,330
20210929,67,331
20210929,685,358
20210929,686,357
20210929,689,364
20210929,690,367
20210929,691,369
20210929,692,377
20210929,695,378
20210929,696,379
20210929,71,383
20210929,73,110
20210929,74,126
20210929,77,151
20210929,7,185
20210929,80,198
20210929,81,203
20210929,85,252
20210929,88,313
20210929,94,364
20210929,95,365
20210929,96,369
20210929,97,379
20210929,99,185
20210929,9,321
